Name,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,NBATRB,NBAAST,NBASTL,NBABLK,NBAPTS
Shawne Williams,-1.490218250523108,-0.9702724124565089,-0.0044406483711498836,-0.060577215869475454,0.31829167299585953,-0.18989544364986266,-0.33062742133819956,-0.2384595993990309,-0.04753808447278792,0.481335626725617,0.837855829387937,-0.09900145714625279,0.36379641115766365,0.12634072734043647,0.36250512678410785,0.08575962663575463,0.4606736119128533,0.410692950776397,-0.15747763437865056,0.6589750245964373,0.8270337770985944,0.36909097046740924,1.36119265952153,0.18347869459708724,-0.4882427157998998,-0.2770945874598972,-0.45888762034191344,-0.926074152306927,-0.18841781489959844,-0.22781107819684943
Shelden Williams,1.2989733469051044,1.7691872890823446,0.03472386696237446,0.07079904652908951,-0.21347711536474528,0.158618547048709,0.9374787697486016,0.7652604810382653,-0.019238333269831074,-1.1464290140815272,-1.1717888431310055,-0.019303953432315744,1.0067602652884136,1.2249344799677293,-0.1351070765927856,1.7087658285077476,1.4932434545420905,1.7289986358389358,-0.8197511603142895,0.28439643406872767,2.922406114551321,0.36909097046740924,1.72960482219864,0.3508500980865484,0.8498230623746237,1.8163355070962843,-0.45888762034191344,0.43204640570224784,0.7383801301911361,0.20003854104198007
Arron Afflalo,0.35118979438095455,1.0406075812262665,0.6352464354097465,0.09269509026218357,0.4660052253182497,-0.09829881788934067,-0.33062742133819956,-0.4793524187039818,-0.03089117200046034,1.3578242794679256,1.364191338857184,0.13250081554661236,0.0423144840922884,-0.13215192033657353,0.33546098529623314,-1.1044449214037069,-0.6407342202250002,-0.8166951008335532,-0.15747763437865056,-0.8393393375144017,-0.7444954759909503,-0.03731854820256834,-0.11245599118690798,0.5660419025729982,0.5679913709564605,-0.2770945874598972,-0.2942791209595599,-0.11120181750142204,-0.49735046326317667,-0.281292280601703
Blake Ahearn,1.0281780461839187,0.4868870032556472,-0.17415354814975506,-0.1919534782680402,-0.12484898397131099,-0.17425699534928582,-1.2650214568758422,-1.242179679836327,-0.06252030569788274,1.4830369441453983,1.2684939734991392,0.26532998840317423,0.5245373746903509,-0.13215192033657353,1.227917654396098,-1.4290461617781052,-1.5356280838370056,-1.6349538019068532,-0.22370498697221436,-0.6520500422505469,-1.0064170181725411,-0.44372806687254623,-1.5861046418953464,0.13565829360009857,-0.4450793036007216,-0.393396259379685,0.4464591262610314,0.1604222941004129,-0.8062831116267548,0.28026034464926053
Morris Almond,0.8115418056069702,-0.3291222695431602,-0.09582451748270637,0.1364871777283719,0.34783438346033746,-0.020106576386455948,0.27005445865028505,0.36377244886334675,-0.03921462823662413,0.481335626725617,0.16797427188162278,0.3677982074639507,0.6049078564566948,0.25558705117894165,0.5680406020919562,-0.6716432675711753,-0.8472481887508475,-0.8166951008335532,-0.7535238077207256,-0.6520500422505469,-0.3516131627185642,0.23362113091075046,-0.8492803165411273,0.6377725040684812,-0.9935085409549856,-1.2075079628182,-0.623496119724267,-0.926074152306927,-0.8062831116267548,-0.8963261082575205
Corey Brewer,0.4595079146694288,1.128037146168996,-0.08276967903819857,-0.12626534706875783,-0.33164795722265755,-0.046915344901730834,-0.33062742133819956,-0.3990548122689981,-0.031889986748799996,-0.01951503198427354,0.024428223844555536,0.06798378873056812,-0.1987969612067427,-0.13215192033657353,-0.05938348042673701,-0.3470420271967767,-0.5030582412077683,-0.4530245670231977,0.43856853896342446,1.0335536151241476,-0.4825739338093596,0.36909097046740924,0.07175009015164698,-0.2708151148743063,0.1236621277296262,0.8277712957780875,0.2818506268786777,1.5185428521095876,0.12051483346397968,0.28026034464926053
Aaron Brooks,0.6490646251742588,1.2446098994259684,0.6352464354097465,-0.060577215869475454,0.22966354160242522,-0.1586185470487089,-0.597597145777526,-0.5195012219214735,-0.050867466967253444,1.1073989501129802,1.0770992427830492,0.13629593477108556,-0.03805599767405506,-0.39064456801358355,0.6221288850677056,-0.996244507945574,-0.7095722097336157,-0.8166951008335532,1.299524122679755,0.09710713880487298,-0.8754562470817459,0.7755004891373874,0.2559561714902011,0.15956849409859292,0.1312792004706575,-0.6841504391791546,0.5287633759522081,-0.38282592910325713,-0.49735046326317667,0.11981673743469959
Wilson Chandler,-0.867389058864381,-0.4456950228001327,0.4263690202976169,0.11459113399527764,0.6137187776406399,-0.12510758640461545,0.5370241830896115,0.8455580874732493,-0.04820396097168101,-0.14472769666174615,0.024428223844555536,-0.1331575301665116,-0.6006493700384614,-0.5198908918520887,-0.32441606700790854,0.3021604535520203,1.0113775279817796,0.8198223013130468,-0.6210691025335978,-0.6520500422505469,0.9579945481893899,-0.3082582273158868,1.36119265952153,0.11174809310160425,0.628927952884712,0.7696204598181936,-0.12967062157720624,-0.11120181750142204,0.7383801301911361,0.6813693626856632
Mike Conley,-1.4089796603067524,-0.8245564708852933,0.49164321252015736,-0.10436930333566377,-0.42027608861609134,0.037979088729972584,0.06982716532079028,-0.19831079618153885,-0.017573642022598316,-0.5203656906941642,-0.35836123758762406,-0.1293624109420384,-0.11842647944039887,-0.06752875841732096,-0.1351070765927856,-0.996244507945574,-0.7095722097336157,-0.8621539175598477,2.624071174551033,2.157289386707277,-0.613534704900155,0.23362113091075046,-1.2176924792182369,-0.2708151148743063,0.7279498985181205,0.18811210021925429,2.5863696182316285,0.975294628905918,-0.8062831116267548,1.242921987936627
Daequan Cook,-1.4089796603067524,-1.931997626826532,-1.0618825623763049,-0.21384952200113438,-0.3611906676871355,-0.12510758640461545,-0.8645668702168524,-0.7603940412264248,-0.055528602459505146,0.6065482914030895,0.35936900259771254,0.2918958229744867,-1.2436132241692115,-1.3599919968023715,-0.11888059170006077,-0.996244507945574,-0.09003030415607341,-0.4530245670231977,-0.7535238077207256,-0.6520500422505469,-0.613534704900155,-0.850137585542524,-0.8492803165411273,-0.6294681223517226,0.7279498985181205,0.42071544405882993,0.19954637718750098,-0.11120181750142204,-0.18841781489959844,1.0824783807220661
Javaris Crittenton,-1.5985363708115823,-1.0577019773992382,0.452478697186633,0.07079904652908951,0.49554793578272766,-0.11393726618991762,0.20331202754045336,0.44407005529833055,-0.04787102272223448,0.2309102973706718,0.3115203199186902,0.06798378873056812,0.5245373746903509,0.3202102130981939,0.346278641891383,-0.7798436810293081,-0.6407342202250002,-0.7257774673809643,2.4253891167703414,1.782710796179567,-0.8754562470817459,2.5366084033739575,-0.11245599118690798,0.47040110057902046,0.8117376986694663,-0.04449124362032137,-0.047366371886029456,-0.11120181750142204,-0.8062831116267548,0.22677914224440682
Jermareo Davidson,0.946939455967563,1.5651849708826429,0.11305289762942268,-0.17005743453494615,-0.3611906676871355,-0.07595817745994504,0.13656959643062197,0.4842188585158226,-0.053530972962825836,-1.1464290140815272,-1.1239401604519832,-0.4823084988180458,-0.1987969612067427,-0.1967750822558261,-0.010704025748561935,0.6267616939264191,0.9425395384731635,0.9107399347656358,-0.7535238077207256,-1.0266286327782566,1.350876861461776,-0.7146677459858647,-0.11245599118690798,-0.5577375208562396,0.4232669888768629,-0.393396259379685,-0.623496119724267,-0.654450040705092,0.429447481827558,-0.4149952866138373
Glen Davis,0.10747402373188741,0.7200325097695922,0.5438625662981895,0.311655527593125,0.790975040427508,-0.011170320214697818,1.4714182186272544,1.7689805614755614,-0.04054638123441034,-0.7707910200491095,-0.7889993816988261,-0.1065916955951992,1.4086126741201321,1.7419197753217495,-0.1351070765927856,2.357968309256544,1.4244054650334743,1.956292719470408,-0.42238704475290606,0.09710713880487298,0.5651122349170036,0.5045608100240686,0.808574415505866,1.0203357120443919,0.46389137682903064,0.42071544405882993,-0.5411918700330902,-0.11120181750142204,0.12051483346397968,-0.06736747098228836
Guillermo Diaz,0.05331496358765028,0.39945743831291786,0.6221915969652382,0.20217530892765428,0.9091458822854203,-0.11840539427579687,0.13656959643062197,0.32362364564585505,-0.046206331475001715,1.2326116147904527,1.1249479254620718,0.15906665011792478,0.12268496585863221,0.0617175654211839,0.11369902509566113,-0.7798436810293081,-0.8472481887508475,-0.8621539175598477,0.30611383377629686,0.4716857293325827,-0.613534704900155,0.09815129135409105,-0.6650742352025725,0.8290541080564368,-0.03629639983203431,-1.149357126858306,-0.7058003694154439,-1.197698263908762,-0.8062831116267548,-1.0567697154720816
Jared Dudley,1.0552575762560372,1.8274736657108308,1.118275457856545,0.15838322146146597,0.34783438346033746,0.006702192128818691,0.6037666141994434,0.5243676617333143,-0.027894727755441415,-0.01951503198427354,-0.023420458834466952,0.10213986175082675,1.3282421923537888,1.4188039657254867,0.06501957041748664,1.3841645881333489,0.39183562240423714,0.8652811180393415,0.5710232441505524,0.6589750245964373,-0.613534704900155,0.09815129135409105,-0.4808681538640179,0.8290541080564368,0.26838650980922346,0.9440729676978752,0.03493787780514741,0.975294628905918,-0.49735046326317667,0.28026034464926053
Kevin Durant,-1.5172977805952268,-0.9411292241422657,1.0530012656340046,0.9028487083866666,2.71125122061858,-0.06255379320230778,1.938615236396076,2.4113614129554306,-0.042211072481643096,1.7334622735003433,1.5555860695732737,0.2501495115052814,2.6141699006152885,2.2589050706757696,0.5247699757113561,1.4923650015914818,3.0076792237316377,2.6381749703648247,-0.5548417499400339,1.5954215009157118,1.4818376325525715,1.0464401682507056,-0.29666207252546295,3.196163957407384,-0.010906157361929361,1.2348271474973451,1.1048931237904458,1.5185428521095876,1.9741107236454487,4.157647519001153
Nick Fazekas,1.082337106328156,1.5068985942541564,0.2958206358525361,0.5087199211909723,1.0568594346078104,0.06925598533112647,1.6716455119567493,1.447790135735627,-0.017573642022598316,-0.01951503198427354,0.024428223844555536,0.011057000363470086,1.167501228821101,0.8371955084522139,0.5193611474137811,0.9513629343008175,2.3192993286454797,1.956292719470408,-0.5548417499400339,-0.6520500422505469,0.9579945481893899,-0.44372806687254623,-0.29666207252546295,1.5224499225127748,-0.7903866011941472,0.6533187878984056,-0.5411918700330902,-0.38282592910325713,0.429447481827558,-0.17432987579199583
Thomas Gardner,-0.055003156700823994,-0.2999790812289171,-0.056660002149182494,-0.10436930333566377,0.2887489625313816,-0.2345767245086539,-0.9313093013266841,-0.920989254096392,-0.051533343466146526,1.3578242794679256,1.6512834349313186,-0.007918595758895926,-0.7613903335711488,-0.9722530252868564,0.313825672105934,-0.7798436810293081,-1.3979521048197743,-1.2258244513702032,-0.42238704475290606,-0.6520500422505469,-1.0064170181725411,-0.03731854820256834,-0.11245599118690798,-0.1034437113848456,0.501976740534188,-0.7423012751390486,-0.623496119724267,-1.197698263908762,-0.8062831116267548,0.14655733863712633
Jeff Green,0.2970307342367174,1.0114643929120235,0.7005206276322868,0.04890300279599526,0.11149269974451298,-0.029042832558214327,0.27005445865028505,0.24332603921087131,-0.033554677996032754,-0.01951503198427354,-0.07126914151348944,0.07936914640398753,-0.03805599767405506,0.0617175654211839,-0.10265410680733654,0.5185612804682862,0.4606736119128533,0.5470694009552802,0.6372505967441163,-0.27747145172283694,0.5651122349170036,0.6400306495807281,0.624368334167311,0.15956849409859292,0.3775645524306743,1.4092796553770268,0.36415487656985457,0.43204640570224784,1.0473127785547143,1.5370686011633221
Taurean Green,0.5407465048857845,0.3411710616844316,0.1783270898519631,-0.3671218281327934,-0.6566177723319158,-0.2234064042939561,-1.5319911813151688,-1.5633701055762617,-0.07084376193404653,0.9821862854355075,0.837855829387937,0.19322272313818362,0.36379641115766365,-0.06752875841732096,0.7465319359119287,-1.4290461617781052,-1.2602761258025423,-1.407659718275381,0.9683873597119358,0.09710713880487298,-0.8754562470817459,0.6400306495807281,-1.033486397879682,-0.4381865183637675,0.1236621277296262,-0.9749046189786242,-0.37658337065073666,-0.926074152306927,-0.8062831116267548,-0.8428449058526668
Mike Harris,0.8115418056069702,0.5160301915698904,0.11305289762942268,0.4211357462585957,0.4069198043892933,0.22564046833689566,1.8051303741764126,1.327343726083151,-0.003923173795289698,-0.7707910200491095,-0.8368480643778485,0.1780422462402908,0.5245373746903509,0.5140796988559514,0.06501957041748664,1.6005654150496147,1.6309194335593218,1.7744574525652301,-0.7535238077207256,0.09710713880487298,0.3031906927354128,-0.3082582273158868,0.2559561714902011,0.9964255115458979,-0.9782743954729227,0.5370171159786179,-0.7058003694154439,-0.11120181750142204,-0.18841781489959844,-0.3080328818041299
Spencer Hawes,-1.625615900883701,-1.2617042955989402,0.13916257451843875,0.3554476150593133,0.7023469090340737,0.06925598533112647,1.8051303741764126,1.9697245775630206,-0.03288880149713969,-1.1464290140815272,-1.1717888431310055,-0.019303953432315744,-0.2791674429730865,-0.39064456801358355,0.19483144955928525,0.41036086701015323,0.4606736119128533,0.501610584228986,-0.15747763437865056,-1.0266286327782566,1.2199160903709807,0.6400306495807281,0.2559561714902011,0.5899521030714926,0.0855767640244689,0.5370171159786179,-0.37658337065073666,-0.654450040705092,1.0473127785547143,-0.013886268577434625
Al Horford,0.48658744474154736,0.9531780162835372,-0.2785922557058198,-0.148161390801852,-0.804331324654306,0.18989544364986266,0.27005445865028505,-0.037715583311571675,-0.014244259528132798,-1.1464290140815272,-1.219637525810028,-1.283078655181891,-0.1987969612067427,0.19096388925968877,-0.5407691989109062,0.7349621073845516,1.2867294860162426,1.1834928351234026,-0.2899323395657783,-0.27747145172283694,1.2199160903709807,-0.5791979064292053,0.624368334167311,-0.5099171198592505,0.1236621277296262,4.316821453371722,0.36415487656985457,0.7036705173040827,1.9741107236454487,1.4301061963536148
Coby Karl,0.9740189860396816,1.2737530877402115,0.24360128207450352,-0.148161390801852,0.052407278815557116,-0.19659763577868147,-1.131536594656179,-1.1217332701838514,-0.0525321582144862,1.4830369441453983,1.4598887042152286,0.12491057709766595,0.5245373746903509,0.3202102130981939,0.3679139550816834,-0.996244507945574,-0.2965442726819211,-0.5894010172020809,0.7034779493376803,-0.27747145172283694,-0.3516131627185642,0.9109703286940468,0.9927804968444209,0.23129909559407633,-1.1940914564688137,-0.8586029470588364,-0.45888762034191344,-0.654450040705092,-0.49735046326317667,-0.7893637034478131
